,Date,R000,R001,R002,R003,R004,R005,Totale complessivo
1185,20210331,15946.6734,28784.0763,22797.5587,11181.3555,20698.734,21553.0658,120961.4637
1186,20210401,16788.9043,31936.6292,28261.7965,11779.999,26120.8458,22884.2474,137772.4222
1187,20210402,16887.7765,28424.1881,26712.2618,11337.263,24576.5975,22117.0173,130055.1042
1188,20210403,15908.5122,31348.1042,25757.8188,9989.0658,22547.0742,24169.2969,129719.8721
1189,20210404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,20210405,0.0,37149.5565,0.0,0.0,19223.2915,22895.7288,79268.5768
1191,20210406,14200.592,26054.7245,22046.2291,11443.9409,19662.8061,19251.169,112659.4616
1192,20210407,14721.2198,25882.1731,23959.369,8681.0948,19559.7213,22820.315,115623.893
1193,20210408,17173.779,27251.1442,23383.3992,10245.3323,22257.1069,20623.0724,120933.834
1194,20210409,19849.606,35464.6404,32815.4106,15082.2644,28370.9111,28898.7664,160481.5989
1195,20210410,21682.087,38101.4802,38752.1617,15507.324,32010.2671,29782.4625,175835.7825
1196,20210411,15511.3714,30561.7109,23981.6297,11244.0489,22185.6166,22369.6494,125854.0269
1197,20210412,18922.421,28821.4115,24023.8383,13762.9772,19206.565,23436.6762,128173.8892
1198,20210413,18313.4525,30157.3839,28276.6232,13421.7153,23421.1474,23859.7534,137450.0757
1199,20210414,19920.4355,34641.4488,26338.6207,13070.5414,26821.5003,23165.17,143957.7167
1200,20210415,17696.0175,34127.0573,30023.1589,14071.6534,25016.2773,25762.4444,146696.6088
1201,20210416,23350.607,43438.9683,37452.4094,16829.0066,31057.6413,36083.5209,188212.1535
1202,20210417,26886.5065,50595.9692,46608.7846,21652.1032,37495.2375,36881.6847,220120.2857
1203,20210418,23273.9955,35660.6915,31525.6942,13115.8475,28946.7157,28298.7187,160821.6631
1204,20210419,18962.482,30051.4494,24444.3962,11504.9823,20435.24,23610.6731,129009.223
1205,20210420,17363.346,30276.0388,24918.0246,13760.6644,22630.2111,25263.0448,134211.3297
1206,20210421,18364.3341,31402.455,27871.5115,13660.6358,24606.7465,23660.8939,139566.5768
1207,20210422,17932.873,31488.4829,28128.604,13710.6088,25044.0722,27140.0059,143444.6468
1208,20210423,26792.3425,41839.4606,39297.8173,16486.96,30075.486,36757.4543,191249.5207
1209,20210424,28642.4173,51594.6032,44411.3768,20151.0547,39102.2205,33763.0391,217664.7116
1210,20210425,22976.5942,40675.0897,33533.7002,15108.5725,28016.6397,29897.9373,170208.5336
1211,20210426,20137.467,26756.3289,25861.9361,13118.4907,22495.5318,21392.0784,129761.8329
1212,20210427,19232.584,31076.1024,24587.0877,12660.2259,25178.7515,23708.9258,136443.6773
1213,20210428,19190.2515,36617.9842,26054.7245,13291.4964,26901.0441,25541.2416,147596.7423
1214,20210429,19480.1775,34322.5715,28683.5934,13435.1791,27386.3604,26026.3927,149334.2746
1215,20210430,26106.143,45339.553,41982.8542,18800.0491,33344.8353,38196.8419,203770.2765
1216,20210501,23355.0261,48884.2907,42952.826,17503.6008,36943.7586,30684.2067,200323.7089
1217,20210502,25312.357,42376.1128,40081.5674,13780.4884,35258.8012,30160.0271,186969.3539
1218,20210503,16737.8575,28596.946,23957.5931,12982.6137,22604.7703,23635.6183,128515.3989
1219,20210504,17246.6735,23715.4512,26896.1707,11593.8599,21927.5329,24890.8492,126270.5374
1220,20210505,16749.5454,33069.1165,27125.84,12511.422,25966.3838,23461.704,138884.0117
1221,20210506,18903.6295,33735.1203,28044.3933,13860.6104,27319.2066,28794.1535,150657.1136
1222,20210507,23832.2063,38325.8631,35462.4515,15260.7217,33728.7188,35354.7411,181964.7025
1223,20210508,25684.6765,48349.4557,42337.8277,17178.735,36482.1898,32609.0345,202641.9192
1224,20210509,22943.802,42107.2498,38807.5037,17147.1818,33096.6636,28355.341,182457.7419
1225,20210510,16801.1704,30539.4915,24039.3258,8775.7131,23571.9337,20901.104,124628.7385
1226,20210511,17413.7733,33228.0802,24893.7815,10206.3864,18261.621,22171.6985,126175.3409
1227,20210512,16747.1913,32779.6035,1217.937,12165.741,24777.109,26825.2586,114512.8404
1228,20210513,19023.606,35699.1005,53163.2185,14170.1539,26242.7221,30856.7168,179155.5178
1229,20210514,24868.382,48303.1584,43869.0665,11356.0545,35026.8604,33900.9811,197324.5029
1230,20210515,25667.4544,49263.5073,52807.3777,22632.1109,43939.8547,38674.146,232984.451
1231,20210516,25635.736,48668.2091,43538.047,15589.8414,37889.6938,32845.89,204167.4173
1232,20210517,16868.2829,29330.3101,26113.4531,14465.738,26859.6202,25620.7441,139258.1484
1233,20210518,18697.749,29984.8325,30798.5251,14111.2188,28754.299,27947.5448,150294.1692
1234,20210519,20259.5085,36000.9209,36562.7248,13694.8322,28913.8409,28541.8105,163973.6378
1235,20210520,18012.169,35708.8473,36232.6965,16812.3627,30614.8227,29837.8458,167218.744
1236,20210521,25530.2145,44971.7352,44186.9113,16949.3548,38999.7965,39345.8079,209983.8202
1237,20210522,35103.0176,56994.9086,51747.9914,20459.1527,39543.098,37516.8787,241365.047
1238,20210523,31064.7449,43285.9931,42830.9497,14127.1193,36326.8192,27636.5558,195272.182
1239,20210524,18669.4585,32188.6005,24844.6758,13886.8359,20751.3089,25735.8059,136076.6855
1240,20210525,15507.9435,29047.529,28769.2083,13171.0243,28170.1931,28182.707,142848.6052
1241,20210526,18359.7085,32036.3687,28911.4868,12307.2761,27487.7932,28128.3975,147231.0308
1242,20210527,19247.8237,32158.2037,30558.283,12863.7936,28760.2462,28354.6389,151942.9891
1243,20210528,22596.6755,41965.2604,42018.6613,17802.2824,38535.2128,36891.1011,199809.1935
1244,20210529,30356.6151,48410.7036,45287.102,18382.8778,37198.8687,34622.8225,214258.9897
1245,20210530,29960.1351,42689.7037,41741.2492,13307.7273,34515.8968,29808.2337,192022.9458
1246,20210531,16449.8313,31427.9784,26621.154,13450.0058,23151.2932,24949.9495,136050.2122
1247,20210601,20491.6145,35474.3459,33456.9648,14815.2186,30651.208,33785.0107,168674.3625
1248,20210602,28826.574,41149.3789,41700.4448,14146.6542,38756.7047,27719.0319,192298.7885
1249,20210603,18655.1274,32408.0687,28197.2859,15040.0145,24357.1706,25063.6484,143721.3155
1250,20210604,20610.3107,39681.9486,39555.2815,23053.7426,33551.1288,35521.0975,191973.5097
1251,20210605,29899.7958,43756.0697,41735.3846,19128.1776,37789.4587,33000.9715,205309.8579
1252,20210606,30172.1693,39525.0086,38630.368,14131.4558,32010.5149,28567.9534,183037.47
1253,20210607,17782.7888,31945.0544,28175.686,15649.8503,25332.0984,28062.1523,146947.6302
1254,20210608,24960.2332,30254.728,28475.0284,14863.9526,33906.887,41761.5275,174222.3567
1255,20210609,20584.3743,34806.7314,33797.1116,15053.0653,31956.701,28158.6291,164356.6127
1256,20210610,19164.2325,36605.9659,33475.3846,13584.3134,30609.3298,25643.7482,159082.9744
1257,20210611,22379.231,37770.6259,41116.0085,16987.516,31919.9027,30109.3107,180282.5948
1258,20210612,30727.7369,41511.6625,45111.164,17641.8732,40424.8117,32618.5335,208035.7818
1259,20210613,27657.6601,32685.4395,38760.7108,15223.8408,35897.3405,26372.6932,176597.6849
1260,20210614,18846.9659,32848.4506,25616.1185,15349.1037,27713.1673,26753.9748,147127.7808
1261,20210615,21086.8714,36280.6458,30812.9388,15283.3954,26084.254,29419.8072,158967.9126
1262,20210616,19997.8317,36545.4614,29958.607,16352.1981,31963.8046,28317.4689,163135.3717
1263,20210617,20155.1021,31467.2134,29731.457,15492.2495,31656.8217,28021.5957,156524.4394
1264,20210618,24064.0645,40667.1601,41113.2001,18485.7561,40658.7762,31367.4326,196356.3896
1265,20210619,29819.7564,49741.307,46188.4745,21836.549,43902.6434,33403.3161,224892.0464
1266,20210620,29547.5068,38934.0469,38749.8489,16123.4787,36330.6601,29280.6675,188966.2089
1267,20210621,21154.4795,32660.7834,26481.6013,15775.3197,29144.6253,27379.0503,152595.8595
1268,20210622,16775.8122,33039.0914,28540.2824,15183.2016,28950.1849,27257.5457,149746.1182
1269,20210623,21651.7315,35647.0625,30266.292,15756.6521,31806.0799,25445.343,160573.161
1270,20210624,21136.101,36792.3528,33155.1857,12968.9434,34343.5519,34840.6387,173236.7735
1271,20210625,25130.3892,44411.0877,42316.0213,17322.4177,35438.9105,34616.2145,199235.0409
1272,20210626,28438.3127,43095.5175,40876.0142,18689.1999,38995.9969,31791.8314,201886.8726
1273,20210627,26082.1477,36055.2304,37293.9413,15995.077,40222.1113,33542.208,189190.7157
1274,20210628,19959.5053,29749.9594,26440.8795,14349.6024,26983.6441,24603.5251,142087.1158
1275,20210629,18472.0032,30387.4249,28731.6253,13249.453,29118.152,26242.5982,146201.2566
1276,20210630,19872.1145,32325.923,31060.6562,15688.7962,29600.3295,29245.0256,157792.845
1277,20210701,22024.2575,33265.0437,32128.6742,13262.5038,29543.0464,31842.3826,162065.9082
1278,20210702,21457.5802,38427.5024,35697.7376,17232.425,37031.3146,35217.9968,185064.5566
1279,20210703,33173.6055,49017.5245,45390.2694,18640.6724,42388.3789,34637.5253,223247.976
1280,20210704,38905.426,47783.0262,44374.1242,16515.7874,39733.3258,33192.0253,220503.7149
1281,20210705,21840.8855,31260.796,26630.9008,14682.9347,24828.1971,23228.1938,142471.9079
1282,20210706,18157.9993,30768.6239,29692.635,15074.0044,27826.9901,24397.0251,145917.2778
1283,20210707,23316.3693,32715.1342,30652.6122,16994.2892,31845.5627,29962.8609,165486.8285
1284,20210708,22509.9455,36351.3101,31975.3686,15951.4642,32985.5253,26601.2061,166374.8198
1285,20210709,27900.0085,47030.0033,45586.2379,16903.5531,44195.6256,37708.7172,219324.1456
1286,20210710,33969.25,46802.0273,47484.9641,22439.1573,44335.0957,35373.0783,230403.5727
1287,20210711,26982.1986,37127.4197,40859.0812,20365.1539,38550.659,30881.9511,194766.4635
1288,20210712,25631.2756,38602.3253,29735.7109,15345.8823,31469.774,27557.838,168342.8061
1289,20210713,28781.6809,36290.2687,31958.1465,17644.2273,34062.8771,31361.5267,180098.7272
1290,20210714,24663.3688,35564.669,34183.1014,15745.7902,34800.4538,28245.6069,173202.9901
1291,20210715,27516.8271,39639.74,37013.6795,17832.3488,36978.8223,33589.8269,192571.2446
1292,20210716,29136.5305,48409.6711,51623.9675,19957.4403,43022.1687,34410.7883,226560.5664
1293,20210717,37498.5415,48740.4841,55096.4715,25829.1439,47905.8937,39288.8552,254359.3899
1294,20210718,32201.3622,43553.6997,47391.5848,17645.0946,39099.0404,30114.3906,210005.1723
1295,20210719,23458.6065,32013.3646,30003.7066,17896.7355,30623.5783,28239.7836,162235.7751
1296,20210720,20553.358,32504.0912,32882.5644,14967.2026,31814.0508,26131.0882,158852.3552
1297,20210721,24350.3974,33663.7952,36639.3776,16436.3675,29706.6357,26930.1193,167726.6927
1298,20210722,23404.71,35200.4443,33354.3343,19060.5695,32023.4418,27198.9823,170242.4822
1299,20210723,24846.4517,43314.2423,41312.5552,17691.7636,39211.8307,30245.3116,196622.1551
1300,20210724,33119.7503,42746.739,47541.256,20470.4689,44442.517,31601.521,219922.2522
1301,20210725,31980.5724,40731.7946,41008.8763,17712.8266,37625.0847,30157.8795,199217.0341
1302,20210726,21383.901,32629.6845,34028.3503,18592.3927,27339.6088,25811.0545,159784.9918
1303,20210727,24567.2224,32274.7936,30057.314,15192.9071,32731.902,26372.0737,161196.2128
1304,20210728,25055.7188,34601.8834,28986.8593,16346.54,29718.241,24875.403,159584.6455
1305,20210729,22575.3234,35224.0679,33776.9572,16294.4194,31183.6889,29817.8979,168872.3547
1306,20210730,24709.5835,41439.4701,41028.246,19203.8392,39974.7656,31540.397,197896.3014
1307,20210731,31585.1249,47541.5864,48780.5864,24587.9963,41278.2349,32865.4662,226638.9951
1308,20210801,34251.329,44134.5016,37520.2653,18691.4301,40897.3663,33863.1503,209358.0426
1309,20210802,21631.6184,33856.1706,30864.1921,18076.9274,27818.5649,26231.9015,158479.3749
1310,20210803,21871.654,33974.7842,28067.5626,16916.5626,28189.728,22905.8886,151926.18
1311,20210804,25989.9248,36529.9739,30941.0927,15111.67,32861.584,28894.1821,170328.4275
1312,20210805,23929.7569,36588.0417,34182.8949,15244.0778,30551.5098,25168.0135,165664.2946
1313,20210806,20173.811,41956.2983,41797.3759,16384.949,33511.3569,29688.092,183511.8831
1314,20210807,24696.574,42148.5498,41272.9485,17784.8951,36328.5951,30054.3404,192285.9029
1315,20210808,26045.6385,38839.8829,35986.4659,16501.0433,31235.1487,28541.6866,177149.8659
1316,20210809,21416.3215,29676.941,33912.9168,12709.1251,29438.3922,26349.9369,153503.6335
1317,20210810,21309.3958,33441.3121,33313.3234,11975.9262,29793.7374,25619.216,155452.9109
1318,20210811,18215.778,29389.9473,30386.475,12764.6736,28595.1288,22730.8179,142082.8206
1319,20210812,20791.3699,34942.3193,30619.9852,12089.9968,25967.6228,27761.8187,152173.1127
1320,20210813,21995.3888,40714.2421,38046.8816,16943.6141,33043.5518,29794.5634,180538.2418
1321,20210814,24923.0632,36011.2459,36511.1411,16370.494,35541.6649,28043.9803,177401.5894
1322,20210815,0.0,36060.682,23136.1361,0.0,25250.6135,24226.5387,108673.9703
1323,20210816,23610.2188,35362.8359,32966.1143,17571.7458,31948.7714,27489.5278,168949.214
1324,20210817,23897.419,35214.4863,31569.1831,14473.3785,30002.5502,27242.8842,162399.9013
1325,20210818,23758.238,36933.7227,34127.3464,14700.5285,29642.4555,25657.1707,164819.4618
1326,20210819,24513.8215,34093.3152,34198.5889,15858.0849,30319.8581,25302.5276,164286.1962
1327,20210820,21612.4965,42053.5185,41424.726,15852.4268,35456.2978,26806.5084,183205.974
1328,20210821,26441.3751,42557.7089,36798.9195,18527.3452,36798.5891,31232.3403,192356.2781
1329,20210822,24520.8838,40147.2344,38848.1429,17030.1789,34366.4734,30752.9712,185665.8846
1330,20210823,21076.629,40171.4362,34885.6144,16348.8115,32220.6493,29959.5156,174662.656
1331,20210824,22300.761,36567.5156,31012.17,16689.9495,30782.129,27542.144,164894.6691
1332,20210825,21441.5145,36892.3401,33066.845,14428.0311,29003.4619,28630.1925,163462.3851
1333,20210826,20317.8654,38352.2538,34744.7401,16289.4634,32211.6872,28856.8469,170772.8568
1334,20210827,26501.797,53764.753,47763.1609,16624.3238,40400.2382,36762.8646,221817.1375
1335,20210828,32764.7355,52689.4662,51379.3063,21027.2342,40264.4438,39829.72,237954.906
1336,20210829,28642.1695,46684.9005,45052.0637,17111.7877,41299.4218,35458.4454,214248.7886
1337,20210830,21038.4265,41173.9111,34418.3049,17555.7627,29955.6334,33509.4984,177651.537
1338,20210831,26554.4545,43263.9389,36507.4241,15971.0404,32260.2147,29434.2209,183991.2935
1339,20210901,25714.206,41742.323,35580.8999,17776.2634,34744.038,32590.1191,188147.8494
1340,20210902,28135.5011,40632.0964,34013.854,18265.8336,31499.0557,33101.2479,185647.5887
1341,20210903,26026.5579,44530.8577,41319.0806,19362.8029,42322.9184,38193.6205,211755.838
1342,20210904,30819.5055,49164.2634,43497.16,19306.098,47143.4957,40154.5032,230085.0258
1343,20210905,32023.607,45538.2886,42536.2329,15735.0109,38877.7963,34268.1381,208979.0738
1344,20210906,19472.4131,37371.0484,29491.0084,16598.8417,28535.3677,29714.8957,161183.575
1345,20210907,22840.8411,36682.247,32774.1932,18114.6343,29512.3192,29109.9333,169034.1681
1346,20210908,22976.2225,39175.9823,38484.4964,16181.1335,31767.9187,34536.8772,183122.6306
1347,20210909,23583.0434,41943.8257,38079.1782,17958.5203,31453.6257,32869.6375,185887.8308
1348,20210910,25759.2643,50839.7631,48715.2911,17455.3624,41885.9644,38326.6478,222982.2931
1349,20210911,30481.465,56791.8365,50236.4527,19726.4081,49202.0942,37193.2519,243631.5084
1350,20210912,29918.8351,47638.4349,44235.0258,13724.816,41090.5677,28943.6182,205551.2977
1351,20210913,23494.331,41184.5665,36020.5384,19957.4816,32991.7203,37529.6817,191178.3195
1352,20210914,17975.7424,38196.0572,30205.7049,14141.7808,29399.1159,28796.2185,158714.6197
1353,20210915,18720.2162,41591.9497,37544.9627,18951.2071,31126.8188,33625.634,181560.7885
1354,20210916,24695.5415,43056.4064,40273.7776,18090.7629,31210.8643,34759.2777,192086.6304
1355,20210917,26846.9824,49718.9637,45320.8028,20896.8088,42275.2582,42700.07,227758.8859
1356,20210918,34271.6899,53889.066,49748.7823,23382.8623,49546.371,41792.1721,252630.9436
1357,20210919,34441.1438,48987.0864,43841.5607,17269.0994,39881.758,35871.0324,220291.6807
1358,20210920,16923.7075,34027.1939,31533.0869,19527.1356,27098.7472,30254.1911,159364.0622
1359,20210921,19897.6792,35483.8036,34109.3396,16147.3914,29215.62,30608.1734,165462.0072
1360,20210922,18064.2483,40532.0678,39777.1451,15160.3627,32029.8433,33600.1519,179163.8191
1361,20210923,22744.4056,40209.5148,34304.193,19078.9067,30768.0044,33222.546,180327.5705
1362,20210924,25731.0977,46524.863,51152.7345,25166.8158,41358.3982,45509.5851,235443.4943
1363,20210925,37327.4356,53852.722,50864.7909,23397.5238,47199.292,38538.269,251180.0333
1364,20210926,33739.0025,40724.6084,40856.1076,14121.0069,29113.4025,29081.8906,187636.0185
1365,20210927,19884.3806,0.0,34161.0059,19536.4281,28810.9213,25589.7691,127982.505
1366,20210928,18733.0605,0.0,39711.3955,17379.1639,30845.8549,27538.7574,134208.2322
1367,20210929,19054.5397,0.0,46426.2799,18517.7223,30186.1287,26801.0155,140985.6861
1368,20210930,18348.0206,0.0,47738.8765,19125.5757,31626.8792,30325.3923,147164.7443
1369,20211001,26946.598,0.0,63072.2036,23912.8652,40942.1355,45434.543,200308.3453
1370,20211002,34838.8215,0.0,74190.4527,25732.4193,44526.1495,38771.614,218059.457
1371,20211003,36049.531,0.0,59276.8575,19258.1487,36043.4186,29033.8587,179661.8145
1372,20211004,16965.0075,0.0,42270.9217,17412.493,23187.6785,22171.3681,122007.4688
1373,20211005,19980.5683,0.0,40255.2339,15805.4687,26240.3267,24218.32,126499.9176
1374,20211006,21125.6108,0.0,47929.8477,17530.2393,29468.4999,29049.7179,145103.9156
1375,20211007,19488.644,0.0,45600.4038,18867.2029,29174.8569,28959.1057,142090.2133
1376,20211008,26023.0887,0.0,65921.6558,25643.17,39446.043,42261.877,199295.8345
1377,20211009,38601.3341,0.0,78889.4428,23702.896,48399.47,40517.365,230110.5079
1378,20211010,34551.7865,0.0,66678.0653,18634.8078,42684.789,29510.5433,192059.9919
1379,20211011,18882.36,0.0,40488.6202,17070.2399,28832.3147,24092.768,129366.3028
1380,20211012,18813.1825,0.0,45376.7643,17551.5914,25174.0846,28357.4886,135273.1114
1381,20211013,18601.933,0.0,46883.6774,20769.1092,26075.4571,27908.3511,140238.5278
1382,20211014,22852.529,0.0,46090.2218,19214.9489,29572.865,27861.8886,145592.4533
1383,20211015,32445.7343,0.0,68532.9309,24388.6412,38604.0186,43956.3334,207927.6584
1384,20211016,41412.9142,0.0,74782.1578,26067.6927,51998.6824,39549.7473,233811.1944
1385,20211017,35072.7447,0.0,66053.155,23076.9119,36610.8806,31472.2933,192285.9855
1386,20211018,17006.2662,0.0,44023.5285,19568.4769,26815.0162,23631.7361,131045.0239
1387,20211019,17457.8817,0.0,47002.8692,18521.5219,24759.5565,24324.9153,132066.7446
1388,20211020,20077.8298,0.0,45297.84,19462.9967,28610.2446,27274.4374,140723.3485
1389,20211021,18294.248,30951.6242,40693.5508,16977.0671,30447.2273,29223.2605,166586.9779
1390,20211022,27166.727,46633.8537,54974.3887,22816.1437,42812.2408,41957.1656,236360.5195
1391,20211023,38921.7395,56391.4743,64107.0577,23668.2453,45754.0398,41085.1574,269927.714
1392,20211024,38655.6849,44958.4779,49081.8286,16548.3318,35527.2925,34421.3611,219192.9768
1393,20211025,20719.384,32883.06,31750.6553,16023.9044,26705.7364,25541.7785,153624.5186
1394,20211026,19365.4048,30958.3561,30105.3872,16440.4562,24729.9031,26535.0848,148134.5922
1395,20211027,21146.7151,34271.153,39829.8026,16734.1818,29776.3088,28138.516,169896.6773
1396,20211028,20404.5541,38753.7724,36760.304,16989.2093,30708.615,29652.4501,173268.9049
1397,20211029,29713.2024,50250.4121,46506.691,23862.9748,37965.9336,44507.3167,232806.5306
1398,20211030,38869.495,57866.3799,56525.9058,23891.224,42817.6924,37533.6052,257504.3023
1399,20211031,40141.535,56973.6804,61197.2249,21238.3598,40577.25,34864.3036,254992.3537
1400,20211101,28385.3661,49951.4827,43314.1597,19475.1802,33221.1005,31080.8106,205428.0998
1401,20211102,19761.9261,34590.5259,30143.218,16500.9194,23511.4705,23540.2153,148048.2752
1402,20211103,20720.21,34657.0602,28727.9083,15590.9152,22102.2319,27488.867,149287.1926
1403,20211104,18053.4277,35593.8681,33147.1322,15915.6984,26990.0043,26966.4633,156666.594
1404,20211105,25564.8239,48375.7638,47698.5264,19308.0391,38978.9813,40028.0839,219954.2184
1405,20211106,44529.0818,57311.1427,58607.2606,23080.505,50584.6117,37830.8,271943.4018
1406,20211107,36303.9803,46209.5788,43579.6774,19097.6982,32460.5197,30605.5302,208256.9846
1407,20211108,17667.314,29587.8569,25861.3579,13245.7773,22555.0864,25052.3322,133969.7247
1408,20211109,18880.8319,30985.5728,32242.6209,14131.0841,25825.716,25583.9871,147649.8128
1409,20211110,20914.733,37699.7551,34073.8216,16670.6211,30738.1858,29387.5106,169484.6272
1410,20211111,20384.5649,37979.2735,35797.1054,17078.9955,24856.1985,33103.1064,169199.2442
1411,20211112,27761.034,54606.1992,49636.7354,21729.2516,36755.4719,45334.2666,235822.9587
1412,20211113,45413.3974,57926.7605,57069.2899,23092.895,48185.7012,41243.9559,272931.9999
1413,20211114,35618.9785,47389.8502,48771.583,14986.6549,36792.2702,30456.6437,214015.9805
1414,20211115,19490.5438,28827.6891,26135.2595,14222.481,24615.5021,27356.4592,140647.9347
1415,20211116,18350.9116,33485.5444,31585.0423,16336.1324,26064.5952,26347.748,152169.9739
1416,20211117,19080.3935,34511.2299,33904.7807,18668.3434,26932.6799,31096.3807,164193.8081
1417,20211118,19458.4537,38766.2863,38258.7506,17617.341,26527.0313,30637.6616,171265.5245
1418,20211119,33784.0608,55536.3578,53622.5984,20960.7412,37841.7445,40302.3159,242047.8186
1419,20211120,43414.1883,57409.5606,52734.8136,23983.7773,44855.4344,43478.8641,265876.6383
1420,20211121,37420.0715,54374.9192,48479.9224,16885.1746,34907.7925,32505.991,224573.8712
1421,20211122,16798.1142,31404.3961,32477.4114,13993.1008,24318.679,25316.9,144308.6015
1422,20211123,19113.0205,29458.051,30515.8679,17372.6798,28214.7145,29482.5419,154156.8756
1423,20211124,18040.5834,34434.2467,38738.2436,17168.0383,28643.1607,27458.7593,164483.032
1424,20211125,21286.4743,39736.8776,34449.6103,14826.7,27722.0468,29515.871,167537.58
1425,20211126,31337.614,54654.355,49325.6638,24776.4069,41466.852,42526.8991,244087.7908
1426,20211127,43689.5767,61642.6867,58410.3835,23458.6065,47104.0129,43580.8751,277886.1414
1427,20211128,37793.8365,53207.4508,54012.0987,18327.1228,40706.519,31544.6509,235591.6787
1428,20211129,20016.0863,30875.88,32770.4349,17906.6062,24249.295,27009.8283,152828.1307
1429,20211130,18521.6871,32294.9067,32231.759,17260.7981,26566.6793,30694.8621,157570.6923
1430,20211201,22122.8819,38829.9296,36908.571,19085.3495,31893.2642,34609.6478,183449.644
1431,20211202,20493.6795,41235.2003,35990.3894,18296.0239,28381.6078,33082.7455,177479.6464
1432,20211203,29321.9262,50639.995,49386.3748,22023.8858,39062.779,42568.3643,233003.3251
1433,20211204,39033.869,55641.5076,51902.6186,25187.5484,46664.1266,40473.9174,258903.5876
1434,20211205,35226.2568,52249.2495,52539.0103,19624.5623,37940.8645,34901.4323,232481.3757
1435,20211206,19380.5206,33657.8067,31032.6961,15250.6032,23899.3601,25964.484,149185.4707
1436,20211207,26653.8636,41467.4715,37898.1603,19247.3694,33166.791,35378.2408,193811.8966
1437,20211208,13460.2895,33777.205,30935.5585,13651.0542,20780.8797,23898.1624,136503.1493
1438,20211209,22092.4851,31775.7657,30759.2075,14938.7882,23037.3465,30814.8386,153418.4316
1439,20211210,22629.5503,44096.423,35271.0673,22003.4423,28444.4251,31970.0409,184414.9489
1440,20211211,38828.1537,58450.1141,56831.0302,25281.7537,45595.0348,41863.9928,266850.0793
1441,20211212,36270.6099,52192.2968,50078.0259,19358.0947,35527.2512,32701.1748,226127.4533
1442,20211213,20389.3557,33580.1214,33287.8,16945.7617,27759.0929,29183.819,161145.9507
1443,20211214,23149.063,37291.2155,35753.7817,17917.2203,30856.1799,31966.6956,176934.156
1444,20211215,32788.483,41679.7535,37626.2411,20721.0773,32229.281,32174.5585,197219.3944
1445,20211216,27718.2472,43687.0987,40257.2576,19090.5946,32245.4706,34756.1802,197754.8489
1446,20211217,35782.5265,48360.235,50681.3363,21247.1154,35422.9274,42335.6801,233829.8207
1447,20211218,52146.4538,58461.6781,56294.2954,29378.7137,44768.1675,37724.2047,278773.5132
1448,20211219,45251.7492,52569.944,52218.1506,18951.3723,38731.7595,31546.3855,239269.3611
1449,20211220,28037.331,38811.1381,35958.3819,18061.0682,29005.7747,32602.1787,182475.8726
1450,20211221,33218.3334,44170.5565,38949.1214,18928.203,34122.3078,35104.7109,204493.233
1451,20211222,32531.9274,47179.881,40951.6345,22525.3917,35336.693,41399.6156,219925.1432
1452,20211223,42644.3976,55178.9063,48444.7348,24757.1198,39182.4664,38128.573,248336.1979
1453,20211224,25152.3608,18338.5629,19200.2048,19801.9045,13055.9212,11588.2844,107137.2386
1454,20211225,8736.3955,24956.3097,17767.673,0.0,20079.4818,15560.9727,87100.8327
1455,20211226,30854.6105,45520.2405,41916.8155,0.0,33571.6549,25353.3679,177216.6893
1456,20211227,32015.5535,46352.5181,41174.448,18858.9429,28256.1384,30371.8548,197029.4557
1457,20211228,35850.2172,45732.6877,36837.8654,15921.3152,32080.4771,29773.9547,196196.5173
1458,20211229,29036.791,42511.4529,40664.2278,17831.688,34570.5367,35276.4363,199891.1327
1459,20211230,25441.5434,45868.9364,43272.8597,16549.4056,34301.4672,32834.9455,198269.1578
1460,20211231,12085.5364,17524.7464,13791.0199,13388.221,14166.2304,9978.2452,80933.9993
1461,20220101,25549.3364,42263.2812,36245.4995,0.0,35928.6459,27054.1432,167040.9062
1462,20220102,36198.0045,51611.7427,48925.3842,20466.0911,33038.761,34847.1641,225087.1476
1463,20220103,25205.5965,39967.7033,34367.6711,17147.4709,28357.819,27916.9415,172963.2023
1464,20220104,22546.083,40724.1128,32814.7498,15981.861,29583.6443,31796.5396,173446.9905
1465,20220105,29099.5257,46368.4186,32190.2525,14695.7377,32901.9754,33259.5508,188515.4607
1466,20220106,32485.0106,51909.7222,37983.4448,16139.1314,36379.5593,33650.2901,208547.1584
1467,20220107,30469.6945,50965.2325,39624.7894,13749.2243,25898.4453,37095.2883,197802.6743
1468,20220108,31678.752,55313.7921,37049.7757,19219.8636,42537.3067,38427.0068,224226.4969
1469,20220109,32363.6299,46024.5961,40178.0442,15945.8474,31125.6624,29716.3825,195354.1625
1470,20220110,14612.3943,33111.449,27568.2456,17078.789,23607.2452,28760.3701,144738.4932
1471,20220111,20117.8495,34089.1439,28754.0925,16687.3889,27643.7833,28063.0196,155355.2777
1472,20220112,19507.229,40107.7929,35887.1394,13495.2293,30248.12,32645.585,171891.0956
1473,20220113,20377.6678,43481.2595,32754.4931,17706.5077,32822.2251,33501.734,180643.8872
1474,20220114,30472.1725,55145.5772,47485.6662,20319.8478,44651.6602,41121.3362,239196.2601
1475,20220115,40697.2265,65296.1673,51832.0782,28867.5436,49628.6819,44582.8957,280904.5932
1476,20220116,37099.5835,47932.78,44073.0885,18593.9208,37887.6288,37741.3442,223328.3458
